,business_id,name,latitude,longitude,cluster
15308,8Q9iSs9u1n1ocPb1s53lGg,Anthony's Pizza,28.7068701,-81.5077684,8
15309,dddv-OQ0HgIjCMk-AVEt0A,Heirloom Juice,49.2602531,-123.1390334,0
15310,PSoeqhqOoySbH3z_A_S2ow,The American,49.2762586367,-123.099498935,3
15311,4lKygNwoHQNhQrNmsWPn2g,Finch's Tea & Coffee House,49.2827746,-123.1116823,1
15312,Jw1AFpclnJpycDEzoAQL1Q,Ruth's Chris Steak House,42.396587,-71.2590529,3
15313,XZb-K_pP8Roz8WIG2hPFEg,Tuk Tuk Thai Cafe,30.2159077,-97.7966701,6
15314,n4SHT9HXd-ZUhHO2ADAhBg,Rebecca's Cafe,42.338772,-71.0889235,2
15315,KbLm8n_ikUMkdx3Lz17u7A,Rondo's Sub Shop,42.341033,-71.053962,8
15316,EED47bfe9ckHq-RU8rsdsg,99 Restaurants,42.2478053,-70.9258635,6
15317,uNoGa-JwnF3jUKB53IbaYQ,Andiamo Itialian Bistro,28.372468,-81.510843,8
15318,9nx-2YzbeTFXkayqdDxdCw,Hunan J Restaurant,40.1518914,-82.9958727,0
15319,jMP0PZPyGnebauwuLkt5Yg,Gondolier Italian Eatery,39.9983168,-105.2343714,6
15320,Knb-oI7PmVteWzZJVB4lWg,Ya Hala Lebanese Cuisine,45.5194229,-122.5812835,3
15321,hAuGWgpixjwkzu79zZjTjw,Chuck E. Cheese,30.1576924213,-97.7888711639,0
15322,PtdjzOKs37BCVXuhNGtifg,Sashimi Fusion,28.2581521901,-81.5922007748,6
15323,DS94WIIwhfkrz5ZxMHVIyA,High Spot Deli,42.3580553,-71.0617981,1
15324,jh81KSreiBAIIUrDfIamxA,Livite,42.3394314,-71.1364251,1
15325,8HsZjmmL3kubINToJ1yN3w,DiBella's Subs,40.0764774,-83.1268258,9
15326,7u7FHWzXifu1nWJKjB4s9A,Tinos Greek Cafe,30.305939,-97.708306,0
15327,BNHywyVhZNdyOu3bcqbyhg,99 Restaurants,42.3749116,-71.0670168,6
15328,hxonIRBs5NOKkydCgMvpow,Mikey's Late Night Slice,39.957143,-82.99497,5
15329,jXPU_jCpEQ3Ni8MHqRs1Wg,Comella's,42.3491718,-71.2265476,1
15330,SVZgykP1ugl1IE45it_yCg,Yummy House,42.1963778,-70.9266861,0
15331,EKQMAqLW1rUfe8yY5YDQXg,County Line On The Lake,30.3571242749,-97.7856454079,6
15332,F08sAfn1oydMPxeSJVz4nQ,Huey Magoo's Chicken Tenders - Ocoee,28.5521541,-81.5309403,7
15333,Zdomu_AXwx3esgWBFYSlvg,Happy Lamb Hot Pot,45.4915424257,-122.8001387067,6
15334,ug3zztv1zgiSqmREjYjKNg,Reverend's BBQ,45.4691123658,-122.6527760159,6
15335,lWLc8qOGTPzWZD3VM08rbw,Buffalo Wild Wings,40.0062228,-83.0095933454,5
15336,2F5L_0MZSPp5egi_yY0-yA,Haley House Bakery Café,42.3320572,-71.0825309,2
15337,u065yhgdkqSRWuY3f3tZoQ,Bertucci's Italian Restaurant,42.2963497,-71.1574709,6
15338,srQtYPWaQFm5Ksfwc0JWoQ,Koble Grill,40.126088,-82.931994,5
15339,6YaYOhf4hQWXILE6Rvv9cg,Game-X,33.762025582,-84.3954165489,5
15340,MQBO-BWcSPzl3n6MpKc5yw,Sushi Mania,49.3113387,-123.0747985,6
15341,NYcU7zKYvb7H5_FmNWNn0w,Molti On Moody,42.3682124,-71.237404,1
15342,ij6oOMqy-MNL0GQRGNeQWQ,Indian Connection,45.5361129,-122.8538534,9
15343,nfEjJc9_FuHTeCnYT5MIkQ,Q2 China Bistro,40.1462478,-82.9454011,6
15344,6xpGiFP3mB0BioztQFLTnQ,Sandeez Hamburger Hut,30.3666156,-97.9503263,9
15345,-RVpMvM7Qf5i62qX0YsktA,Pizza Carano,49.2472163,-123.090345,1
15346,I8mHWZuVbnxrwNykeo2lMA,Warung Indonesian Halal Restaurant,33.8995142,-84.2791905,0
15347,OT6utKdxnOa06-zIafAdAw,McDonald's,28.8124286404,-81.3346329331,8
15348,SpPwcrrp78ndLgfz0G0PIA,The Early American,42.2563971,-71.0070834,8
15349,d7YXuKzivK9OvKcPwGTS6w,Amateras Ramen,42.3510451,-71.057066,1
15350,9xKD4qHMQ6gjHPM2C1r4tw,Le Crave,28.5858379,-80.8038842,3
15351,L0JnCRD2Unw4utPQ-Mc1ew,Dairy Queen Grill & Chill,45.3540219,-122.6012459,0
15352,H4y5YSqJ8tev1RMtJ3R8BQ,Taco Bella's,30.1797789973,-97.840475142,9
15353,Ycq_dqKaGggMCNHw0WTcsw,Carrabba's Italian Grill,40.0343666,-83.1186133,6
15354,0_Fhas5HO8-F_Rg6lxC-AQ,Short Stop,30.295608,-97.718795,8
15355,HxCJua7Bsc2RHUyRzRzpsw,Claypot Hot Pot & BBQ,49.178598,-123.131788,6
15356,kABEAkHFBgwzSKFhl4IClA,Outback Steakhouse,28.647157,-81.266519,6
15357,2zWHFyDGudsVDuznsLvlCA,10 Degrees South,33.8690691,-84.380612,3
15358,TfWcRkBUAqVIW10zaM3lzw,NOM NOM Restaurant & Grill,45.6273841722,-122.669267622,6
15359,3eUMkL4VhIRNxREZ8lE-XA,Bon Cafe,49.2403617,-123.1017399,1
15360,Bb9SwlpjCnwep7rphk-p1Q,Greater Goods Coffee Roasters,30.2576832,-97.7149818,9
15361,a2Y-f8-zoepBv0AjKsgs_w,Bean Banh Mi,49.2519517371,-123.0800799114,0
15362,uFEIXFczBOGQjb4CWSd6Yg,The Ubar,33.654712,-84.50194,5
15363,RgtHHCO5734yNDM0N9h22Q,La Sirenita 2,45.4652644,-122.647206,1
15364,0iTxvg0HMCvB5-EiK1FwsA,Jordan Sushi,49.323081,-123.0720793,6
15365,qL4_0jPBrn69zxtmzqqUFA,Yaad Style Jamaican Cuisine,45.5488068,-122.6612804,6
15366,x9p1eErhCBW2asa8dPtjyw,Davod's Mediterranean Market & Restaurant,30.449808,-97.7894451677,9
15367,xgQHYuLa3E3ncTB8v5IgUQ,Burgerville,45.624990085,-122.5949560061,0
15368,IR77nkjyZoWbRE4mPLMzNQ,Chico and Chang,33.7405751,-84.3583804,8
15369,cIzjLmhnSJAqPH6ggl9oGg,Jimmy Hula's Winter Park,28.601325,-81.3187729,6
15370,xwFj4SGAGuomA05aIwW8WA,Upper Crust Pizzeria,42.3858577,-71.1196111,1
15371,8x0xwtydlYCg6e8yF5bvTg,Hakata Ramen & Sushi,42.3763814306,-71.2469246598,6
15372,v0lpMb5wChPSqZO4X1lhqw,Eight and Sand Tavern & Refuge,39.9263284808,-82.9934390634,0
15373,o-sZlveAMQlxrfuFcOpoVA,Waffle House,33.825608,-84.3655755,2
15374,eSKnGzFfvHADpZl12zo1XQ,Manny's Original Chophouse,28.3461242,-81.6282109,5
15375,Jtkng6ULt1-RBaiqKdapmA,Kale Me Crazy,33.8778350129,-84.4620575989,7
15376,tTW2O4si1m4Vwb5MuoNYmg,McDonald's,40.0253324,-83.0146312007,9
15377,mLn8qCphHL02NFJH39pTwQ,Thai Ginger,45.569609,-122.6879334,9
15378,2RcYKfU0A4PgPDYSk7FnBA,GoGo Chicken & BBQ,49.282972,-122.796674,0
15379,TOjglgql2Uff5ZPzsW4kEA,Dempsey's Food & Spirits,39.9550744,-82.9988709,3
15380,K6l65QnXtH5g5tLr6ZP5ug,Tacos Express Florida,28.4141434,-81.4041583,9
15381,ZAd2q5U4Oxkk9hv1SXwzIw,Camp House Bar & Grill,28.8111310971,-81.3147406224,5
15382,Q0AzZcsJhilGiuoaAERK9Q,Mazuya Sushi,49.264995,-123.145892,8
15383,qnXAWHeZaaSrWIjclc_7Hw,4 Rivers Smokehouse,28.551554199999998,-81.5825628,9
15384,wJIORd1RbfPgs4qGWG5oFw,Eastmoreland Golf Course Bar and Grill,45.4751215,-122.639285,6
15385,68nSwC4eAUI47b8Hz4Jo5w,Fireside Jamaican Restaurant,33.6817426,-84.3079739,4
15386,k69jIL6VfzuIMmED_CEAkg,Chuy's,30.3751687,-97.6905747,5
15387,qoeEXOcesF4oqdEnkDcn3w,FiMi Kingston - Jamaican Jerk Shack,45.478672,-122.567754,7
15388,u3tq9fqUpLT8xd8E9Rmcug,Ixtapa Family Mexican Restaurant,45.4919528126,-122.4870118126,5
15389,YDUT6xwpjnF4jLBbIALcrg,Kisokoma,49.2638386,-123.1222888,8
15390,8IMidw3lZcB4MejFaCCNYw,Abo's Pizza,40.0375466,-105.2593606,9
15391,NGB3HCZYRr3Yu-KhgkqGUw,Meeka Japanese Restaurant,45.5276594933,-122.4757146835,6
15392,sGc0zCXe2EQDEzHZXnKFSw,Ole Red Orlando,28.442674,-81.469649,7
15393,XqQjlT-6rrlpC_j5XI0o0A,Jimmy John's,28.4743454,-81.3091388,7
15394,8YFDiCVUjFdiYVA0mYnuLg,Kim's Donut & Deli,28.593723,-80.8047092,2
15395,vDJNN1Oq-Ii6dngMNM8_JA,McDonald's,28.180964,-81.4395385,8
15396,d7ZoqaOw1yPHpfZtGKW4Yg,Cronin's Publick House,42.2420645,-70.9799189,5
15397,YvjAuYJyW7HZ1r7FGk1y3g,Tatte Bakery & Cafe,42.3517727229,-71.0719061094,2
15398,tXyo03em9hqS8gJcZWjuLA,Nanak Bakery,40.0840143206,-82.9263565476,7
15399,9J479DEA3meQbkvcpSNogQ,JuicyPot,28.5519855,-81.450687,4
15400,CR7E75UvIFiQw_I8FAnSLA,East Boston Farm Stand,42.372042,-71.0388427,8
15401,xdCUnsuhBkD4aNkBlmFgkw,KFC,33.7145589079,-84.2153511368,7
15402,fNbUE_Jg59JjjndzhypAVw,Torchys Tacos,30.3467215,-97.967354,2
15403,cXNhL8dxfl8Z1YR7SZyjpQ,Fiorenzo Italian Steakhouse,28.427611,-81.468734,3
15404,9V7OkwpXkHFUo8Xl7Dn5Fw,LP Pizza & Subs,42.3867684,-71.0989418,7
15405,k3jX9Zk8ennUvs3MdWFB8A,Bob Evans,40.0637403,-83.0430729,0
15406,q59-Up5lGtIeALzMOBrlVQ,My Chau Restaurant,49.2472777,-123.0693067,1
15407,d6MpJHG74AFSRpXgNOBNBQ,Satu'li Canteen,28.3561255,-81.592444,9
15408,SSWEDe8DW-eGJdbe4swYsQ,Cheddar's Scratch Kitchen,28.5665100899,-81.1981278238,6
15409,PsUYM5VJ4rSKCsOYyrWxbQ,City Streets Restaurant,42.386419,-71.20389,5
15410,YQzVeMnf53DK2CO_sc9DBg,Casita Boriqua,30.255323,-97.7200726,7
15411,DTPRJTu8hwinegkOxt38qQ,Tree of Life Play + Cafe,40.0296689313,-83.114469,9
15412,ygXu0lgyynvSwbGweDoDXA,Jimmy John's,33.6547102,-84.5019401,0
15413,4riJljDOEGwwWdFmtusw1w,Spatz Deli & Billiard Liquor,28.5934042809,-81.3625735333,8
15414,xcd4_71rN1wDmKGXesCF7Q,Coolidge Corner,42.3420177,-71.1212246,7
15415,MJiWCBgfcR55Loo7H9I3uA,Taqueria Market Portland,45.6643356916,-122.5550269336,8
15416,sAYXGj1Cys-pAYxRTwcvyw,Yan's Garden Chinese Restaurant,49.2457364,-122.8936061,6
15417,25LfXIYeS3H6NMkzKmWUeg,Sorrento's Brick Oven Pizzeria,42.457067,-71.3583692,9
15418,m3Vb1mKulXHkghAZss8Htg,Burger King,49.225904,-122.99696,0
15419,8b529UFE0kOQ-Ca40hAmXw,407 Cafe,28.433911,-81.256326,2
15420,Yn2AIMcUICk0u5-V6_gDMQ,Tiny Bistro,33.7795837,-84.4111522,1
15421,H7CLXO5uJ9F4suRZMQq8ew,Burger King,28.4734040158,-81.4653575522,8
15422,G4MD7VjM_F_21vFP4n-GnA,First Watch,28.446106,-81.55939,2
15423,vd6WjiBwJ0x5ApfNe6ALoQ,Genjigo,39.9121705,-82.7807269,9
15424,8bu0p7KSEg4PxYtprKvMZA,KFC,28.6156441248,-80.807941,7
15425,XuaU5iH0qpGazAv9eIINwQ,Jade Garden Kitchen,49.323709,-123.1073251,6
15426,7ZU9DwctpN_tkC7EOd3C-Q,Ramen Tatsu-Ya,30.2631749,-97.7262882,6
15427,-Pw11XovPcNrE1tbUrM9vw,The Florida Mall,28.4465801,-81.3953974,7
15428,C07lO6RPfmuKpwCJHQfiTA,The Beautiful Restaurant,33.7222761,-84.4625093,6
15429,9ZxJvn7JGRzddwtGRARHvw,Pollo Tropical,28.3890171262,-81.2453528847,7
15430,UVWO4h-ADYBW7BmxRYEa3w,Dear Diary Coffeehouse,30.2743744,-97.7201787,7
15431,6KI-d8bPkujTbGMHB3TOzg,Craig's Cafe,42.2505808,-71.0026753,2
15432,O8s7pl-q5bQw5J3TeqI5Hw,Jimmy John's,30.2677416,-97.7426039,1
15433,NVYno0E8iJ9065TGePDn6g,Brewhouse Cafe,33.7651838346,-84.3488600933,5
15434,r2dQPwIEL1GmMIc3QorxfA,AVA Cucina,42.2409774,-70.8042441,0
15435,2QeBWxDrUSJr4zdhuc8bAQ,The Palm - Orlando,28.477594,-81.464785,3
15436,CoZbETgq7mF5JzzxLMeF6Q,Via Chicago,45.5592029,-122.6444923,1
15437,oCWPnU9PEz91WWZTQ6jvrw,Poompui Thai Food,45.5098154698,-122.6813721848,1
15438,ruAsZwaUXFs6S7TeFWDVMw,Caffe Positano,28.799989,-81.3342581,6
15439,L2xTD0ow-SJPhXRjouq2nw,Brooklyn Pie Co.,30.1660605523,-97.7931236057,1
15440,d9XhkRsH0Y4KjJbaOGUa8Q,TooJay's,28.5511951,-81.3498599,2
15441,hQIiMw81yKjGh3AkZG70lg,Filippo Ristorante,42.36697,-71.05818,3
15442,wYN4RJ6ITJ_lvDGPAmk-Ug,Salvaggio's Italian Deli,40.022093,-105.260516,9
15443,XPxn2iIYdJdc2ErCrWw-rQ,il Molo,42.3654026,-71.0512581,3
15444,CKfDAKaYis5EoAaKGUA8cw,Domino's Pizza,30.365877,-97.696513,7
15445,b1SwRWY-3RcRuKpqAZ37Uw,Tamale Co. Mexican Street Food,28.5243781,-81.3510672,6
15446,gazKbUUN5uVkvYVl3OWTIw,Ninja Bubble Tea,49.2825699,-122.7969556,1
15447,ZlgAVJ6x5PifqVVAKiNpYg,Cafe Spice,42.359014,-71.0947224,0
15448,goRlxoC_E-GW4T_5vsbYYA,Sum' Thing Simple Cafe,33.764022,-84.4561043,8
15449,qXn--YHkf6GwBcgNdVA6oQ,Yolk's Breakfast,49.2811259,-123.072895,0
15450,3Aj04Bxk8QjIoATqCYsm8g,Five Guys,28.4453906161,-81.4716329675,8
15451,Vy0trJUUDbBUYmery_RTsA,Meinhardt Fine Foods,49.2587511098,-123.1386014599,0
15452,cHmVfcWpfCcQhZcow87vgA,Snarf's Sandwiches,40.072247543,-105.2008906988,8
15453,jXY6l5SLQjoJgYdB1QamLQ,Noodlebox,49.2819405562,-123.1076447924,1
15454,ECF1rzYNudH6hCPs1KhHPA,Millions of Milk Tea,40.002919,-83.0084322,7
15455,cUEjduTAZfsrXqMDVCl23Q,Chipotle Mexican Grill,40.0196491484,-82.8667859629,8
15456,IWn68Bt5IokFHuYzWO0zqw,Starbucks,28.341296,-81.412154,8
15457,d3G94W1ah2r-RTK5FwBGRw,Anh Hong Restaurant,28.5529191,-81.3645985,1
15458,oc7RhqznVWFDwa4RRp-94w,Globe@YVR,49.1949175,-123.1760053,6
15459,Gx0UVCzWbqeUQpXNZU2ftw,The Quiet Few,42.3672353759,-71.0359430101,0
15460,ZoTefBtzPvF9hEYb75A9cw,Wendy's,45.4928425,-122.8059402,8
15461,NO_uHXxjlyBW2x_uI9Eo-w,California Pizza Kitchen at Lenox,33.845605,-84.361427,6
15462,RUs0hG72w5xa76-10ZhSXA,June's,30.2463083255,-97.7511458576,5
15463,l-Txga05BjygaPq7z_LZkw,Portofino Pizza,40.0318,-82.970415,0
15464,AYxtDjXVDqDusFMSOkOkvA,Tatte Bakery & Cafe,42.3531415283,-71.0571385724,8
15465,vej-4HrjwPRVYYsbdaJySQ,Kingy's Pizza Pub,39.8440905,-82.7784897,6
15466,AHMA7314bg975Gy1JxZDkg,Erawan Thai,39.9162407523,-82.9007383553,9
15467,RAqV1BRcXlrwt1y_5JhZdg,Zaftigs Delicatessen,42.2980458,-71.3853758,2
15468,XnQYoHy23BULUooiqHe42Q,Lulu Green,42.3395667,-71.0517036,7
15469,r4PzKuOyiKHh7SBUSGerUw,Papa John's Pizza,30.197746,-97.785631,7
15470,4GezTRYM_S1N9TkfrCl98w,QDOBA Mexican Eats,45.3950801,-122.750821,9
15471,kcMFH4DyifeN4Jyu7nIoHg,Wingstop,30.1634275542,-97.7907913632,7
15472,KWO1sU28xraFQcpxTyMpgw,Mint Chinese & Thai,33.8674184,-84.3090227,9
15473,j_9slVyU0p5_imf9CqHoJw,The Okipoke Burlington,42.4873873,-71.2241716,7
15474,5q9wIK113EeJGHPGmZKpKQ,Yurihana Sushi Bar and Pan-Asian Cuisine,40.0702236,-105.2007782,6
15475,-iFFlrQKdGJiD-6v0N3K3A,Joen,28.5546999,-81.4151251,4
15476,CXkTS1wzIHSC3gE1lkZrMA,Neptune Wonton Noodle,49.173002,-123.135994,6
15477,CZmD8YqAffN8g-naDoVZKA,Terralina Crafted Italian,28.371726,-81.517356,3
15478,G55xZcRgCw-V5hZ6bJVDFA,Teppanyaki Hut - Cartlandia,45.4636499998,-122.5795899332,8
15479,ikZ7CjU-OwKf6bwr5fjWKA,Flyers Pizza & Subs,40.1482602388,-83.0901609326,8
15480,sWjNT93rBxQoNCX_TmP7YQ,IHOP Express,33.6408137283,-84.4449154239,0
15481,bqFmfNWMUmpSkuD80BPoKw,Tamam: Fine Palestinian Cuisine,49.281027,-123.051462,1
15482,RgWLC2mxfQXszqzPqOOy2g,Gyro City,42.3417759822,-71.1544513169,0
15483,O_L5OKUF7trJ0gxZVwxlgA,Take Japanese Restaurant,28.3039353732,-81.3686207813,7
15484,xPfH5K1gQZj2IR0iV0a5Rg,MOD Pizza,30.2432794102,-97.7282151347,9
15485,OYm9k0zsU1dzTIEiV5HBMA,The French Toast Connection,45.520654,-122.673429,2
15486,yDH9wE7IPEA_hm-B5c_24w,Raku Sushi and Asian Bistro,30.2865492,-97.7456595,6
15487,kRx08q03nV745mDW8t7ulg,Ru Sans,33.7589598122,-84.3489396572,6
15488,B6HEnXF_SJCswAEV0oY0jQ,Popeyes Louisiana Kitchen,45.5457704,-122.661325,0
15489,077MWijQIKqatl7Dwl_P6w,Big B’s Fish Joint,33.8809416,-84.3808173,7
15490,RnaXizpm-_Ko2Fh3JRI_TQ,IHOP,28.68463,-81.53225,4
15491,WG0RtD5qo6_84XVhWhiSFA,Subway,42.4850423138,-71.1882406003,0
15492,vRxCN7Jq9kfZbS_UjOJOlw,"Citron, An American Brasserie",28.4012706086,-81.4292184746,3
15493,i3ir1uB7cF_DAucRsDufsQ,Nonna,45.5629607688,-122.6349817344,3
15494,HgpnHA4ZAN6Xn8xmwA1HBQ,Not Your Average Joe's,42.366446,-71.1854651,6
15495,wcQibsPbaGE7532S8_k6CA,Twistee Treat - Sunrise,28.3456505,-81.485597,8
15496,E595x5S7SkVXePXRb1zfeg,Oath Pizza - Chestnut Hill,42.318735,-71.176129,9
15497,QPP_SNIpMdA-tmo-HEV6MA,House of Blues - Music Venue,28.3708572563,-81.5216823287,5
15498,mCtyctgFJ3QNwh2l86gAYg,Maddie's Sail Loft of Marblehead,42.504928,-70.8485765,6
15499,gjeIUdPoXHi451wdlk1phw,POP,30.2698036605,-97.7493897158,4
15500,JWY1ViE302KoVdhu_0Ry1Q,Americano Espresso Bar,42.373835,-71.038923,2
15501,Z2qMwUhnGt_2pA9uQbS7Uw,The Vortex Bar And Grill - Midtown,33.779051,-84.384438,5
15502,n7hrprEFMKLzY3wktyY73w,Sushi Town,49.3237147185,-123.1082354344,6
15503,zbr715kDxivsIBwa89U-uA,Katie's Pizza,40.0192209,-82.8658309,0
15504,UD06vJvWVFlwx3iPhXupIg,Soleil,42.3299642405,-71.0842709099,0
15505,6-DrogQnzobvzkU1wVJRmg,Raising Cane's Chicken Fingers,39.8786906,-83.0549035,9
15506,dNZHEQu3pF7j12X0lM7qsg,Hurricane Grill & Wings,28.6739739,-81.4699082,5
15507,iRs4fpjr6Bygk9CMa6L_mQ,McDonald's,42.376653,-71.24207,8
15508,lzjpltQtAk0O3upoN88ttg,Flatiron Restaurant & Bar,33.7400468975,-84.3451001336,5
15509,OAks6mBIfKJCYbTGoP6egg,China Wok,45.566803,-122.5384469,9
15510,eP5V-79z6XffdjlccOuLTA,Adonia Tea House,49.2346884,-123.1536514,3
15511,XQlXbhRIJn4LtfDGnv3XCw,Sango Japanese Restaurant,49.2800681,-122.8288236,6
15512,QaX19G96mxHRRj3aYpt3vA,Jack in the Box,30.2313732233,-97.7341457,8
15513,SS-PfeWPEYrDP5sI5w341w,Master Bakery,33.8930228,-84.2834679,7
15514,wMaPZ00lWww8unQ0zH9RtQ,Thai Pasta Cart,45.5095977758,-122.6816071306,1
15515,CV7pf--T-b02HT0HjdPOMA,Super Great Pizza,49.2383461,-123.0323181,1
15516,9R4vBq3BUYom9geOTiFs0w,East Is East,49.2643887,-123.1726934,6
15517,VZTp9M1Uqb9_l-WHsWehfQ,Mad Raven,42.376585,-71.24456,3
15518,OisUeKWg0s8bTflg0Z97Ew,South Austin Sno,30.218414,-97.795941,8
15519,bpuQzgbzKohXD8MuE6ZCaw,Outlook Kitchen And Bar,42.3537630252,-71.0483924974,3
15520,Ny64F57PRA3KfWdnloYIgA,Biltmore & Main,42.5224706,-71.1033055,6
15521,emLYpl7CObMzFAWQK6PLPQ,Bamboo Moon,42.1636466,-71.0418142,1
15522,xhJolvHRMGSSe8ojkOs6Ag,Zaki Grill,39.9929821,-83.001221,8
15523,1GMBD09cMwCBIo2TZ8IAEw,Canton House,42.3156084,-71.065935,0
15524,QjgPNwyrRGvz_YrAX92eiQ,Tacos el Guero,45.5559558,-122.6002587698,0
15525,iSURA4s86DluJEv38lHouQ,Jimmy John's,39.9873649,-83.0285012,7
15526,iv1RU0t9QPOCuVOr4bAKlA,P. Terry's Burger Stand,30.222252,-97.837755,9
15527,J0rU7EVRVGGdW7nY1Asxlw,Panera Bread,28.4268655,-81.254619,9
15528,iR5wUjjiFJ6_He6AqCPw6w,Miss Siam,49.2638807,-123.1328615,8
15529,ST8KxN5Lg8T4muVyC4TH8w,Proof and Cooper,30.2867371632,-98.0645153672,5
15530,VI_bTYX5w_H0EC6N3dOexQ,Lit Lounge,30.2671889,-97.74097,8
15531,EN15n4bu3Sc1KgOiV9mOcA,2Twenty2,42.364196,-71.0609699,5
15532,uPIe2Uomi_Httr-eildd5g,House Of Pho,28.4456079,-81.4258968,6
15533,9qSM1vlUOipnTjsI64nbsA,Pies & Pints,40.055680622,-82.9069934414,5
15534,qwV9tP7yd96RVrt-2cFJRg,Waffle House,28.5205961325,-81.3097693988,2
15535,jzq8nWmvupjbznheE-XFYw,Applebee's Grill + Bar,28.511321,-81.375191,5
15536,AB0UIanpF6PK7WyClTloPQ,KFC,30.448165247,-97.7892801329,0
15537,R4-vIxqFmmcJBvWX5yOvzQ,Liberty Bell,42.4873147155,-71.1004659253,9
15538,DdHVmOnAmN2ggUGPTcCGVw,Asterisk Supper Club,40.126336,-82.931535,3
15539,ghgdfqts7qNytHv9LxVNCQ,Tijuana Flats,28.552777,-81.3463441,9
15540,O1wnE8vE6np-d1IOH9wHIw,Misaki at Superior,39.9564745,-105.1705339,0
15541,3SZEfM34v84qKRIb_4-2uw,Tony's Coneys,39.9519621,-83.1409859,9
15542,7RBCzHKV9bVZKO9zHIe7cA,Texas Roadhouse,40.0641232636,-83.0604316817,6
15543,SE4K5qGQz8EDGDourcjyQg,Robata Japanese Steak House,28.5454466,-81.7281876,6
15544,mdy7mJOpclqTXS6WyY9Izw,Sousaku Bistro Japanese Tapas & Bar,42.4254024,-71.063366,6
15545,dMNfUfUgOmTLcDCTLJ_9Zw,Los Comales Mexican Restaurant,30.261870000000002,-97.718281,5
15546,sPPMSEvhjkWcJUPA9DtX7w,Loving Hut Express,49.2739268379,-123.1214358697,0
15547,etAjy1m2jMYj6MQEuDK9dQ,Golden Corral Buffet & Grill,45.6667514,-122.5515122,2
15548,UUtcuhkDOxhVnWyjG_zxBw,Hashi Sushi Japanese Restaurant,49.1876919,-123.0810562,6
15549,JeH7svzG58hQc2y0yg38jQ,Taco Bell,33.936682,-84.378505,9
15550,AevmPJNXS64dswCqF1uuEQ,Las Palmas,28.3563835,-81.4049526,6
15551,ik489jW9JkgMLtcY5MMxyQ,Einstein Bros Bagels,28.4510082614,-81.4892541283,7
15552,Vls0ta_R790Wa1aN5-nRHg,Taka Taka's Cafe,28.5678527412,-81.2586188135,6
15553,G8ZQMV26qllga4LIwoYGWA,G’s NY Pizza,28.5262152,-81.7325095,1
15554,zugu5Y9MeSAZ_1k1RfXMwQ,Ichi Teriyaki 23,45.504891,-122.495315,0
15555,lqf0w_FUDAhxn3gCsJYwlQ,Victorico’s Mexican Food,45.5873019,-122.7391003,7
15556,WRv36_xwynru5AFVEyCOkw,The Marina Restaurant & Bar At the Wharf,42.4311775,-70.9792456,5
15557,Wc5krm-pZqd63yn7wQrAtQ,REV Kitchen & Bar,42.587428,-70.885292,5
15558,F6OTfG-Ma0mkTkvWlvM21A,The Neighborhood Restaurant & Bakery,42.3815341,-71.0972938,2
15559,KClaLc9kB0VIbfFRXg1g2A,McDonald's,39.9817064742,-83.1517728372,8
15560,HsvjdApmd-PcHatQCRIiDg,Plum Tomatoes Brick Oven Pizza,42.5172241071,-70.952156,0
15561,6-DII6obE9Lk11UcjFnrrQ,King Crab Atl,33.782343,-84.407865,7
15562,zMlFUgitl1mJffl1Fm4h4w,Piazza Italia,28.4250336,-81.2527007,6
15563,YSI9Nqq2RMjlauWuYDkskw,Gator's Dockside,28.4506023,-81.5637988,5
15564,tSHimlvT4GYrf115xBB2pQ,Sam’s Of San Francisco,33.7839725,-84.384184,7
15565,CX5sXWdqcvbO751qbHKHsA,Oasis on the River,28.8347357,-81.3291546,5
15566,XYdDdebMLF4iPFzBVSTEyQ,Taco Time with Don Carlos,39.863208,-82.826614,8
15567,fkjGuqXliQ5xfjZrMBE1vQ,Pizza Hut,28.7547993,-81.2888301,7
15568,SDFTPfFygMhL2-1u6niong,Tim Hortons,40.0015697,-83.1131708,0
15569,6fuWLRzXCFpkZIFc2YG42A,Pressed Cafe,42.307736,-71.214475,0
15570,IdbyL-Pr7yu2uiNqW4BjiQ,Depot Diner,42.585335,-70.884196,2
15571,A0ruD3AZtYHkSVit1NDPdw,The Green Moustache Organic Café,49.312057,-123.0795482,0
15572,B0J2sYns4GOajRy1VfKtrw,Noodles & Company,28.344926,-81.421177,9
15573,oaBBSXNwlk7hOK4XIiw00A,Burgoo Bistro,49.2636512,-123.2071521,6
15574,sL52BATp0ZInt8CjVsSkJg,La Marimba,28.5708895,-80.7987014,6
15575,pQyVg7gq-5ByA5i5PN6JQQ,LeDu Thai Eatery,42.3500814,-71.2071509,8
15576,JmyyYki9NlQtjcc6hE2JEA,Rosemary Cafe,45.6289413,-122.6713355,1
15577,ml5FN8mT6KqON7sRe4CjCA,Tim Horton's,39.8939244,-83.0841597,7
15578,jEhTKvmL7RM-7j_ipovizg,La Taqueria Pinche Taco Shop,49.2850063037,-123.1180497204,6
15579,Ur7o-5FviIC9YmJqsGKR6A,Soro Soro Coffee & Dessert,45.5226763,-122.6424134,7
15580,mh8K5uLuMb9tHxZwdk0qdA,Pepper Tree Thai Cuisine,45.487632,-122.744308,6
15581,qmpS1Vpp98aKPYDU9snxXg,Genki Ya - Cambridge,42.3892615852,-71.1435215356,6
